track,fast_driver,fast_lap_time,slow_driver,slow_lap_time,time_gap,corner,brake_delta,apex_throttle_delta,duration_delta,fast_brake,slow_brake,fast_apex_throttle,slow_apex_throttle,time_lost_sec
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,8,47.62500000000001,0.050000000000000266,-7,52.68,100.305,2.51,2.56,-0.28
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,9,56.720000000000006,-0.010000000000000231,-1,49.93,106.65,2.52,2.51,-0.04
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,10,50.85000000000001,0.029999999999999805,31,48.8,99.65,2.47,2.5,1.24
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,11,38.80500000000001,0.20000000000000018,-51,27.47,66.275,2.48,2.68,-2.04
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,12,-4.530000000000001,0.0,5,45.52,40.99,2.49,2.49,0.2
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,13,-5.11,46.22,-27,5.11,0.0,2.58,48.8,-1.08
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,14,12.815000000000005,-0.03000000000000025,1,60.645,73.46000000000001,2.5500000000000003,2.52,0.04
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,15,23.580000000000005,-0.040000000000000036,4,49.96,73.54,2.56,2.52,0.16
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,16,12.404999999999994,0.029999999999999805,6,43.2,55.605,2.49,2.52,0.24
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,17,0.0,20.73,72,0.0,0.0,3.38,24.11,2.88
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,18,0.0,22.009999999999998,-35,0.0,0.0,7.98,29.99,-1.4000000000000001
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,19,76.38000000000001,0.06000000000000005,-38,29.77,106.15,2.49,2.5500000000000003,-1.52
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,20,66.045,0.020000000000000018,-12,43.2,109.245,2.51,2.53,-0.48
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,21,41.519999999999996,-0.019999999999999574,29,34.0,75.52,2.51,2.49,1.16
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,22,11.780000000000001,0.27,-2,53.09,64.87,2.45,2.72,-0.08
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,23,14.970000000000006,0.08999999999999986,-55,49.275,64.245,2.47,2.56,-2.2
Road America,GR86-015-31,146.175,GR86-065-5,153.282,7.106999999999999,24,54.14,-15.63,2,0.0,54.14,18.21,2.58,0.08
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,1,21.805000000000007,-0.09999999999999964,-16,51.595,73.4,2.57,2.47,-0.64
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,2,38.55,-0.10999999999999988,41,35.92,74.47,2.58,2.47,1.6400000000000001
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,3,27.10000000000001,0.03000000000000025,7,46.955,74.055,2.44,2.47,0.28
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,4,21.805000000000003,0.20999999999999996,-50,29.56,51.365,2.45,2.66,-2.0
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,5,-30.75,0.0,36,56.525,25.775,2.51,2.51,1.44
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,6,26.400000000000006,0.03999999999999959,-37,40.685,67.08500000000001,2.47,2.51,-1.48
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,7,17.65500000000001,-0.010000000000000231,5,51.15,68.805,2.49,2.48,0.2
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,8,-4.125,-0.019999999999999574,-3,52.68,48.555,2.51,2.49,-0.12
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,9,-6.909999999999997,-0.04999999999999982,82,49.93,43.02,2.52,2.47,3.2800000000000002
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,10,0.18500000000000227,-0.13000000000000034,57,48.8,48.985,2.47,2.34,2.2800000000000002
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,11,-27.47,2.03,17,27.47,0.0,2.48,4.51,0.68
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,12,46.544999999999995,-0.020000000000000018,-38,45.52,92.065,2.49,2.47,-1.52
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,13,64.795,-0.07000000000000028,6,5.11,69.905,2.58,2.51,0.24
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,14,-60.645,14.099999999999998,241,60.645,0.0,2.5500000000000003,16.65,9.64
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,15,-49.96,1.8299999999999996,69,49.96,0.0,2.56,4.39,2.7600000000000002
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,16,57.44,-0.040000000000000036,-16,43.2,100.64,2.49,2.45,-0.64
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,17,97.97,-0.8599999999999999,-62,0.0,97.97,3.38,2.52,-2.48
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,18,48.895,-5.53,-84,0.0,48.895,7.98,2.45,-3.36
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,19,-11.245000000000001,-0.07000000000000028,-27,29.77,18.525,2.49,2.42,-1.08
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,20,-43.2,27.28,6,43.2,0.0,2.51,29.79,0.24
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,21,37.980000000000004,-0.05999999999999961,0,34.0,71.98,2.51,2.45,0.0
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,22,-19.900000000000006,0.10000000000000009,-4,53.09,33.19,2.45,2.5500000000000003,-0.16
Road America,GR86-015-31,146.175,GR86-057-57,159.171,12.995999999999981,23,-34.885,0.04999999999999982,18,49.275,14.39,2.47,2.52,0.72
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,1,22.644999999999996,0.0900000000000003,-25,51.595,74.24,2.57,2.66,-1.0
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,2,41.629999999999995,-0.08000000000000007,1,35.92,77.55,2.58,2.5,0.04
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,3,12.755000000000003,-0.3900000000000001,88,46.955,59.71,2.44,2.05,3.52
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,4,39.035,0.48,-50,29.56,68.595,2.45,2.93,-2.0
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,5,16.71,0.020000000000000018,-28,56.525,73.235,2.51,2.53,-1.12
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,6,20.199999999999996,0.029999999999999805,-8,40.685,60.885,2.47,2.5,-0.32
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,7,30.875000000000007,0.009999999999999787,-10,51.15,82.025,2.49,2.5,-0.4
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,8,34.285000000000004,-0.009999999999999787,-5,52.68,86.965,2.51,2.5,-0.2
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,9,36.745,-0.029999999999999805,-1,49.93,86.675,2.52,2.49,-0.04
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,10,26.265,0.029999999999999805,42,48.8,75.065,2.47,2.5,1.68
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,11,4.150000000000002,-0.040000000000000036,25,27.47,31.62,2.48,2.44,1.0
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,12,-45.52,29.380000000000003,-24,45.52,0.0,2.49,31.87,-0.96
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,13,93.075,-0.08000000000000007,-31,5.11,98.185,2.58,2.5,-1.24
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,14,28.809999999999995,-0.08000000000000007,37,60.645,89.455,2.5500000000000003,2.47,1.48
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,15,-49.96,1.2599999999999998,128,49.96,0.0,2.56,3.82,5.12
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,16,-43.2,22.729999999999997,0,43.2,0.0,2.49,25.22,0.0
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,17,96.395,-0.7799999999999998,-62,0.0,96.395,3.38,2.6,-2.48
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,18,91.835,-5.44,-88,0.0,91.835,7.98,2.54,-3.52
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,19,50.25500000000001,0.009999999999999787,-40,29.77,80.025,2.49,2.5,-1.6
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,20,5.064999999999998,-0.009999999999999787,42,43.2,48.265,2.51,2.5,1.68
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,21,18.89,-0.06999999999999984,-4,34.0,52.89,2.51,2.44,-0.16
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,22,-1.4650000000000034,0.08999999999999986,-4,53.09,51.625,2.45,2.54,-0.16
Road America,GR86-015-31,146.175,GR86-013-80,154.807,8.631999999999977,23,-18.45,-0.6700000000000002,-17,49.275,30.825,2.47,1.8,-0.68
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,1,16.450000000000003,0.7000000000000002,-93,93.24,109.69,2.46,3.16,-3.72
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,2,74.18,-0.11000000000000032,-12,34.625,108.805,2.45,2.34,-0.48
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,3,10.350000000000001,-0.6299999999999999,22,42.085,52.435,3.03,2.4,0.88
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,4,-31.3,33.95,-43,31.3,0.0,2.44,36.39,-1.72
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,5,44.16,-0.7599999999999998,-4,0.0,44.16,3.09,2.33,-0.16
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,6,28.750000000000004,-0.1499999999999999,57,23.56,52.31,2.52,2.37,2.2800000000000002
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,7,-103.815,1.7400000000000002,-42,103.815,0.0,2.46,4.2,-1.68
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,8,-65.19,-0.27,24,112.085,46.895,2.59,2.32,0.96
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,9,41.69500000000001,-0.16999999999999993,66,66.455,108.15,2.51,2.34,2.64
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,10,62.015,-0.13000000000000034,58,26.905,88.92,2.45,2.32,2.32
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,11,41.245000000000005,-0.0900000000000003,-1,50.97,92.215,2.74,2.65,-0.04
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,12,57.775,-0.0900000000000003,2,24.43,82.205,2.45,2.36,0.08
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,13,26.83,-0.1200000000000001,-1,47.61,74.44,2.45,2.33,-0.04
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,14,64.61,-32.55,-11,0.0,64.61,34.87,2.32,-0.44
COTA,GR86-006-7,148.074,GR86-004-78,149.245,1.1709999999999923,15,48.82,-0.6299999999999999,71,42.68,91.5,2.94,2.31,2.84
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,1,25.055000000000007,-0.029999999999999805,1,93.24,118.295,2.46,2.43,0.04
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,2,-3.8900000000000006,-0.020000000000000018,11,34.625,30.735,2.45,2.43,0.44
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,3,-8.115000000000002,-0.5999999999999996,89,42.085,33.97,3.03,2.43,3.56
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,4,-31.3,0.8500000000000001,8,31.3,0.0,2.44,3.29,0.32
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,5,52.370000000000005,-1.0899999999999999,9,0.0,52.370000000000005,3.09,2.0,0.36
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,6,87.685,-0.04999999999999982,-11,23.56,111.245,2.52,2.47,-0.44
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,7,5.430000000000007,-0.029999999999999805,-8,103.815,109.245,2.46,2.43,-0.32
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,8,0.625,-0.9299999999999999,98,112.085,112.71,2.59,1.66,3.92
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,9,13.170000000000002,-0.06999999999999984,78,66.455,79.625,2.51,2.44,3.12
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,10,32.18,-0.020000000000000018,49,26.905,59.085,2.45,2.43,1.96
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,11,23.11500000000001,-0.31000000000000005,53,50.97,74.08500000000001,2.74,2.43,2.12
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,12,60.12500000000001,0.009999999999999787,13,24.43,84.555,2.45,2.46,0.52
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,13,59.879999999999995,0.05999999999999961,-65,47.61,107.49,2.45,2.51,-2.6
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,14,53.96,-32.44,-19,0.0,53.96,34.87,2.43,-0.76
COTA,GR86-006-7,148.074,GR86-010-16,148.713,0.6389999999999816,15,-42.68,30.34,4,42.68,0.0,2.94,33.28,0.16
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,1,-11.064999999999998,-0.1200000000000001,4,93.24,82.175,2.46,2.34,0.16
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,2,-34.625,35.669999999999995,3,34.625,0.0,2.45,38.12,0.12
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,3,-5.384999999999998,-0.7299999999999995,253,42.085,36.7,3.03,2.3000000000000003,10.120000000000001
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,4,2.879999999999999,-0.04999999999999982,132,31.3,34.18,2.44,2.39,5.28
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,5,89.925,-0.6399999999999997,83,0.0,89.925,3.09,2.45,3.3200000000000003
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,6,16.055000000000003,-0.1299999999999999,15,23.56,39.615,2.52,2.39,0.6
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,7,-26.86,0.06000000000000005,-78,103.815,76.955,2.46,2.52,-3.12
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,8,-23.08999999999999,-0.09999999999999964,1,112.085,88.995,2.59,2.49,0.04
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,9,10.439999999999998,-0.08999999999999986,23,66.455,76.895,2.51,2.42,0.92
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,10,39.08,-0.020000000000000018,46,26.905,65.985,2.45,2.43,1.84
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,11,-18.955,-0.33000000000000007,114,50.97,32.015,2.74,2.41,4.5600000000000005
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,12,-24.43,35.22,-36,24.43,0.0,2.45,37.67,-1.44
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,13,12.530000000000001,-0.0900000000000003,-56,47.61,60.14,2.45,2.36,-2.24
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,14,56.185,-32.459999999999994,5,0.0,56.185,34.87,2.41,0.2
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,15,31.345000000000006,-0.5800000000000001,93,42.68,74.025,2.94,2.36,3.72
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,16,12.119999999999997,-0.010000000000000231,11,40.59,52.71,2.45,2.44,0.44
COTA,GR86-006-7,148.074,GR86-012-8,153.694,5.619999999999976,17,1.220000000000013,-0.040000000000000036,20,65.74,66.96000000000001,2.45,2.41,0.8
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,1,-0.8999999999999915,0.1200000000000001,-68,93.24,92.34,2.46,2.58,-2.72
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,2,3.145000000000003,0.05999999999999961,31,34.625,37.77,2.45,2.51,1.24
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,3,15.600000000000001,-0.5499999999999998,75,42.085,57.685,3.03,2.48,3.0
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,4,-3.9849999999999994,2.6,-8,31.3,27.315,2.44,5.04,-0.32
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,5,0.0,-0.3999999999999999,6,0.0,0.0,3.09,2.69,0.24
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,6,-23.56,0.08000000000000007,7,23.56,0.0,2.52,2.6,0.28
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,7,-63.449999999999996,0.08000000000000007,-38,103.815,40.365,2.46,2.54,-1.52
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,8,-5.509999999999991,0.040000000000000036,26,112.085,106.575,2.59,2.63,1.04
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,9,-18.4,-0.41999999999999993,45,66.455,48.055,2.51,2.09,1.8
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,10,65.495,0.1499999999999999,-22,26.905,92.4,2.45,2.6,-0.88
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,11,36.715,-0.2100000000000004,90,50.97,87.685,2.74,2.53,3.6
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,12,19.625,0.04999999999999982,60,24.43,44.055,2.45,2.5,2.4
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,13,-3.6899999999999977,0.029999999999999805,-50,47.61,43.92,2.45,2.48,-2.0
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,14,23.775,-32.339999999999996,6,0.0,23.775,34.87,2.53,0.24
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,15,-42.68,0.20000000000000018,48,42.68,0.0,2.94,3.14,1.92
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,16,-40.59,23.27,-13,40.59,0.0,2.45,25.72,-0.52
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,17,-2.654999999999994,0.07999999999999963,-17,65.74,63.085,2.45,2.53,-0.68
COTA,GR86-006-7,148.074,GR86-013-80,152.216,4.141999999999996,18,46.06999999999999,0.07999999999999963,39,31.48,77.55,2.45,2.53,1.56
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,1,20.815000000000012,0.22999999999999998,-91,93.24,114.055,2.46,2.69,-3.64
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,2,80.71,-0.3200000000000003,-32,34.625,115.335,2.45,2.13,-1.28
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,3,64.69,-0.5399999999999996,39,42.085,106.775,3.03,2.49,1.56
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,4,28.959999999999997,0.1499999999999999,-22,31.3,60.26,2.44,2.59,-0.88
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,5,87.425,0.81,14,0.0,87.425,3.09,3.9,0.56
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,6,-23.56,23.66,-13,23.56,0.0,2.52,26.18,-0.52
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,7,-103.815,2.5200000000000005,-60,103.815,0.0,2.46,4.98,-2.4
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,8,-7.49499999999999,0.10000000000000009,13,112.085,104.59,2.59,2.69,0.52
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,9,49.2,0.07000000000000028,73,66.455,115.655,2.51,2.58,2.92
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,10,91.62,-0.1900000000000004,56,26.905,118.525,2.45,2.26,2.24
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,11,25.174999999999997,-0.18000000000000016,64,50.97,76.145,2.74,2.56,2.56
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,12,74.16499999999999,0.04999999999999982,4,24.43,98.595,2.45,2.5,0.16
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,13,-47.61,32.08,-57,47.61,0.0,2.45,34.53,-2.2800000000000002
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,14,82.33,-32.29,1,0.0,82.33,34.87,2.58,0.04
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,15,52.77,-0.3500000000000001,18,42.68,95.45,2.94,2.59,0.72
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,16,36.120000000000005,0.10000000000000009,-7,40.59,76.71000000000001,2.45,2.5500000000000003,-0.28
COTA,GR86-006-7,148.074,GR86-015-31,150.179,2.1049999999999898,17,41.995000000000005,-0.6600000000000001,-17,65.74,107.735,2.45,1.79,-0.68
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,1,-17.364999999999995,0.14000000000000012,-87,93.24,75.875,2.46,2.6,-3.48
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,2,20.86,0.040000000000000036,20,34.625,55.485,2.45,2.49,0.8
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,3,-15.485,-0.7899999999999996,179,42.085,26.6,3.03,2.24,7.16
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,4,-13.934999999999999,0.050000000000000266,-21,31.3,17.365000000000002,2.44,2.49,-0.84
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,5,41.765,-0.5699999999999998,-2,0.0,41.765,3.09,2.52,-0.08
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,6,80.62,0.06999999999999984,1,23.56,104.18,2.52,2.59,0.04
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,7,-38.19499999999999,0.03000000000000025,-28,103.815,65.62,2.46,2.49,-1.12
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,8,-9.399999999999991,-0.06000000000000005,5,112.085,102.685,2.59,2.53,0.2
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,9,37.635000000000005,0.08000000000000007,-7,66.455,104.09,2.51,2.59,-0.28
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,10,60.155,0.04999999999999982,-1,26.905,87.06,2.45,2.5,-0.04
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,11,21.36,-0.2400000000000002,53,50.97,72.33,2.74,2.5,2.12
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,12,33.85,0.17999999999999972,-57,24.43,58.28,2.45,2.63,-2.2800000000000002
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,13,12.225000000000001,0.10999999999999988,-77,47.61,59.835,2.45,2.56,-3.08
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,14,44.345,-32.349999999999994,-9,0.0,44.345,34.87,2.52,-0.36
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,15,-42.68,3.81,23,42.68,0.0,2.94,6.75,0.92
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,16,9.139999999999993,0.040000000000000036,24,40.59,49.73,2.45,2.49,0.96
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,17,6.180000000000007,0.1499999999999999,-70,65.74,71.92,2.45,2.6,-2.8000000000000003
COTA,GR86-006-7,148.074,GR86-016-55,148.656,0.5819999999999936,18,29.970000000000002,0.04999999999999982,5,31.48,61.45,2.45,2.5,0.2
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,1,-7.25,0.06999999999999984,-61,93.24,85.99,2.46,2.53,-2.44
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,2,8.990000000000002,0.020000000000000018,10,34.625,43.615,2.45,2.47,0.4
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,3,-42.085,45.68,1,42.085,0.0,3.03,48.71,0.04
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,4,5.095000000000002,0.06999999999999984,74,31.3,36.395,2.44,2.51,2.96
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,5,14.42,-0.5699999999999998,41,0.0,14.42,3.09,2.52,1.6400000000000001
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,6,-23.56,0.28000000000000025,27,23.56,0.0,2.52,2.8000000000000003,1.08
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,7,-103.815,22.02,-73,103.815,0.0,2.46,24.48,-2.92
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,8,-59.11999999999999,-0.11999999999999966,38,112.085,52.965,2.59,2.47,1.52
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,9,11.965000000000003,0.04000000000000048,14,66.455,78.42,2.51,2.5500000000000003,0.56
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,10,50.705,0.029999999999999805,15,26.905,77.61,2.45,2.48,0.6
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,11,21.424999999999997,-0.25,105,50.97,72.395,2.74,2.49,4.2
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,12,21.32,0.05999999999999961,13,24.43,45.75,2.45,2.51,0.52
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,13,-47.61,36.9,-68,47.61,0.0,2.45,39.35,-2.72
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,14,71.92,-32.39,45,0.0,71.92,34.87,2.48,1.8
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,15,-42.68,21.259999999999998,65,42.68,0.0,2.94,24.2,2.6
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,16,-40.59,28.740000000000002,-18,40.59,0.0,2.45,31.19,-0.72
COTA,GR86-006-7,148.074,GR86-021-86,153.316,5.24199999999999,17,-14.234999999999992,0.05999999999999961,3,65.74,51.505,2.45,2.51,0.12
